-2.54419635061e-44,8.66599895883e-44,2.49902
3.07270476014e-27,-2.95397390368e-27,2.49705974173
6.36392023123e-27,3.8607548144e-27,2.49411892075
-1.69033730898e-26,-7.9397973492e-25,2.49019718634
-4.48827486194e-26,-6.55787160384e-25,2.48529414151
3.3797160822e-26,6.26848106968e-25,2.47940934288
9.81308708883e-26,3.40127839657e-24,2.4725423006
-5.81378683702e-25,8.62157070146e-24,2.46469247831
6.20759737062e-25,1.05701535392e-23,2.45585929296
3.80173229869e-24,2.15170100649e-23,2.44604211478
9.65521915671e-24,4.24364749098e-23,2.43524026713
1.80689545584e-23,7.46215510209e-23,2.42345302636
2.91262890135e-23,1.19240857664e-22,2.41067962171
4.34311768751e-23,1.7692559465e-22,2.39691923514
6.03359087915e-23,2.48483307595e-22,2.38217100121
7.97963777491e-23,3.3627874225e-22,2.36643400688
1.02632871626e-22,4.41749565065e-22,2.34970729136
1.30234545974e-22,5.66328125982e-22,2.33198984593
1.63501152654e-22,7.10011135041e-22,2.31328061375
-6.73525361846e-11,2.79890164668e-20,2.29398618896
1.27326425327e-10,-2.5624376249e-15,2.27456652895
1.45989305277e-09,-7.80183288606e-16,2.25529822636
5.15340447976e-09,5.91310011594e-14,2.23632303315
1.26032810753e-08,3.29443362903e-13,2.21771771977
2.53479533178e-08,1.10698918594e-12,2.19952236422
4.49594630206e-08,2.87658427306e-12,2.18175660225
7.28693733533e-08,6.38092883811e-12,2.16441841966
1.10490127724e-07,1.26492856521e-11,2.14750381471
1.59259172963e-07,2.29799154239e-11,2.13101024852
2.20507166589e-07,3.90362893158e-11,2.11493615806
2.95460592865e-07,6.29435193585e-11,2.09928063094
3.85455558539e-07,9.71415218661e-11,2.08403035816
4.91691518948e-07,1.44402099878e-10,2.06917657291
6.15091191941e-07,2.08114049232e-10,2.0547135305
7.564933693e-07,2.92217072598e-10,2.04063750063
9.16804485502e-07,4.00788362227e-10,2.02693344918
1.09669327399e-06,5.38398547847e-10,2.01359144432
1.2965488121e-06,7.10511467333e-10,2.00060494613
1.51675377558e-06,9.22981513343e-10,1.98796967476
1.75765490358e-06,1.18205722377e-09,1.97567110685
2.01935404137e-06,1.49264921871e-09,1.96369963435
2.30177552048e-06,1.85914160082e-09,1.95204891735
2.60487812736e-06,2.28483858216e-09,1.9407147939
2.92847751727e-06,2.77216245315e-09,1.92968387722
3.27222373558e-06,3.3240825867e-09,1.91894730157
3.63570189169e-06,3.94381649427e-09,1.90849920866
4.01852447877e-06,4.63401044805e-09,1.89833574516
4.42010414907e-06,5.39746131648e-09,1.88844476935
4.83980271304e-06,6.23604376252e-09,1.87881823259
5.2769901666e-06,7.15051366995e-09,1.86945081045
5.73103816475e-06,8.14028277779e-09,1.86033899545
6.20111080464e-06,9.20342905261e-09,1.85147089034
6.68642405262e-06,1.03397637455e-08,1.84283859976
7.186233339e-06,1.15498180738e-08,1.83443689211
7.69977681285e-06,1.2834370396e-08,1.82626231247
8.22614619248e-06,1.41943483649e-08,1.81830492877
8.76454198336e-06,1.56314036438e-08,1.81055814603
9.31420315257e-06,1.71473580937e-08,1.80301759269
9.8743423348e-06,1.87439889219e-08,1.79568038126
1.04441840938e-05,2.04234153338e-08,1.78854461583
1.10228994646e-05,2.2188247927e-08,1.78160224792
1.16097136267e-05,2.40398825761e-08,1.77484793074
1.22038424169e-05,2.59787199381e-08,1.76827811935
1.28045000264e-05,2.80040586288e-08,1.76188642749
1.34110308035e-05,3.01162200002e-08,1.75566861335
1.40227958489e-05,3.23159315397e-08,1.74962186669
1.46391376318e-05,3.46041414734e-08,1.74374433394
1.52594083972e-05,3.6981789265e-08,1.73802901564
1.58830483471e-05,3.94500351321e-08,1.7324673619
1.65095316858e-05,4.20102592006e-08,1.72705368201
1.71383396021e-05,4.46639248416e-08,1.72178419146
1.77690324239e-05,4.74128183047e-08,1.71665637877
1.84012399113e-05,5.02593880413e-08,1.71166663628
1.90345975628e-05,5.32051406822e-08,1.70681256923
1.96687369975e-05,5.62507956755e-08,1.70209259382
2.03033447096e-05,5.93964394403e-08,1.69750221162
2.09381695054e-05,6.26419767028e-08,1.69303843031
2.15729619278e-05,6.59868642995e-08,1.68869926407
2.22074694214e-05,6.94301628e-08,1.68448340024
2.28414881094e-05,7.29703067725e-08,1.68038522681
2.34748546831e-05,7.6605588309e-08,1.67640100503
2.41074052725e-05,8.03339966906e-08,1.67252824717
2.47389719843e-05,8.4153296267e-08,1.66876530195
2.53694185361e-05,8.80610211395e-08,1.66511107764
2.59986525295e-05,9.20533084281e-08,1.66155855046
2.66265780187e-05,9.6126922879e-08,1.65810303662
2.72530954161e-05,1.00279170897e-07,1.6547409518
2.78781195274e-05,1.04507648276e-07,1.65146990797
2.85015858183e-05,1.08809990802e-07,1.64828831697
2.9123433136e-05,1.13184006254e-07,1.64519512589
2.97436072462e-05,1.17627109984e-07,1.642186238
3.03620595126e-05,1.22137570186e-07,1.63925892113
3.09787531697e-05,1.2671420125e-07,1.63641135518
3.15936534844e-05,1.31356481571e-07,1.63364233032
3.22067314482e-05,1.36064912538e-07,1.63094928453
3.28179566862e-05,1.40839882672e-07,1.62833051069
3.34273031594e-05,1.45681713539e-07,1.62578487368
3.40347442391e-05,1.50590784117e-07,1.62331162127
3.46402549523e-05,1.5556785102e-07,1.62090806112
3.52438067295e-05,1.60613165332e-07,1.61857239786
3.5845372223e-05,1.65726567039e-07,1.61630343623
3.64449229748e-05,1.7090749855e-07,1.61410038271
3.70424300662e-05,1.7615486283e-07,1.61196015069
3.76378609541e-05,1.81467305568e-07,1.60988068001
3.82311838748e-05,1.86843135974e-07,1.60786059712
3.88223670418e-05,1.92280245482e-07,1.60589898802
3.94113780758e-05,1.9777605655e-07,1.60399273709
3.99981819732e-05,2.03327810293e-07,1.60213976379
4.05827453337e-05,2.08932363375e-07,1.60033867994
4.11650366674e-05,2.14586043772e-07,1.59858856074
4.17450253324e-05,2.20284339847e-07,1.59688699992
4.23226789549e-05,2.26023135446e-07,1.59523239067
4.28979672534e-05,2.31798332671e-07,1.59362366117
